time,step,current,voltage,chgAh,disAh
2114,1,0.0,4.1905,0.0,0.0
2124,1,0.0,4.1905,0.0,0.0
2134,1,0.0,4.1905,0.0,0.0
2144,1,0.0,4.1905,0.0,0.0
2154,1,0.0,4.1905,0.0,0.0
2164,1,0.0,4.1905,0.0,0.0
2174,1,0.0,4.1905,0.0,0.0
2184,1,0.0,4.1905,0.0,0.0
2194,1,0.0,4.1905,0.0,0.0
2204,1,0.0,4.1905,0.0,0.0
2214,1,0.0,4.1905,0.0,0.0
2224,1,0.0,4.1905,0.0,0.0
2234,1,0.0,4.1905,0.0,0.0
2244,1,0.0,4.1902,0.0,0.0
2254,1,0.0,4.1905,0.0,0.0
2264,1,0.0,4.1902,0.0,0.0
2274,1,0.0,4.1905,0.0,0.0
2284,1,0.0,4.1902,0.0,0.0
2294,1,0.0,4.1905,0.0,0.0
2304,1,0.0,4.1902,0.0,0.0
2314,1,0.0,4.1902,0.0,0.0
2324,1,0.0,4.1902,0.0,0.0
2334,1,0.0,4.1902,0.0,0.0
2344,1,0.0,4.1902,0.0,0.0
2354,1,0.0,4.1902,0.0,0.0
2364,1,0.0,4.1905,0.0,0.0
2374,1,0.0,4.1902,0.0,0.0
2384,1,0.0,4.1902,0.0,0.0
2394,1,0.0,4.1902,0.0,0.0
2404,1,0.0,4.1902,0.0,0.0
2414,1,0.0,4.1902,0.0,0.0
2424,1,0.0,4.1902,0.0,0.0
2434,1,0.0,4.1902,0.0,0.0
2444,1,0.0,4.1902,0.0,0.0
2454,1,0.0,4.1902,0.0,0.0
2464,1,0.0,4.1902,0.0,0.0
2474,1,0.0,4.1902,0.0,0.0
2484,1,0.0,4.1902,0.0,0.0
2494,1,0.0,4.1902,0.0,0.0
2504,1,0.0,4.1902,0.0,0.0
2514,1,0.0,4.1902,0.0,0.0
2524,1,0.0,4.1902,0.0,0.0
2534,1,0.0,4.1902,0.0,0.0
2544,1,0.0,4.1902,0.0,0.0
2554,1,0.0,4.1902,0.0,0.0
2564,1,0.0,4.1902,0.0,0.0
2574,1,0.0,4.1902,0.0,0.0
2584,1,0.0,4.1902,0.0,0.0
2594,1,0.0,4.1902,0.0,0.0
2604,1,0.0,4.1902,0.0,0.0
2614,1,0.0,4.1902,0.0,0.0
2624,1,0.0,4.1902,0.0,0.0
2634,1,0.0,4.1902,0.0,0.0
2644,1,0.0,4.1902,0.0,0.0
2654,1,0.0,4.1902,0.0,0.0
2664,1,0.0,4.1902,0.0,0.0
2674,1,0.0,4.1902,0.0,0.0
2684,1,0.0,4.1902,0.0,0.0
2694,1,0.0,4.1902,0.0,0.0
2704,1,0.0,4.1902,0.0,0.0
2714,1,0.0,4.1902,0.0,0.0
2724,1,0.0,4.1902,0.0,0.0
2734,1,0.0,4.1902,0.0,0.0
2744,1,0.0,4.1902,0.0,0.0
2754,1,0.0,4.1902,0.0,0.0
2764,1,0.0,4.1902,0.0,0.0
2774,1,0.0,4.1902,0.0,0.0
2784,1,0.0,4.1902,0.0,0.0
2794,1,0.0,4.1902,0.0,0.0
2804,1,0.0,4.1902,0.0,0.0
2814,1,0.0,4.1902,0.0,0.0
2824,1,0.0,4.1902,0.0,0.0
2834,1,0.0,4.1902,0.0,0.0
2844,1,0.0,4.1902,0.0,0.0
2854,1,0.0,4.1902,0.0,0.0
2864,1,0.0,4.1902,0.0,0.0
2874,1,0.0,4.1902,0.0,0.0
2884,1,0.0,4.1902,0.0,0.0
2894,1,0.0,4.1902,0.0,0.0
2904,1,0.0,4.1902,0.0,0.0
2914,1,0.0,4.1902,0.0,0.0
2924,1,0.0,4.1902,0.0,0.0
2934,1,0.0,4.1902,0.0,0.0
2944,1,0.0,4.1902,0.0,0.0
2954,1,0.0,4.1902,0.0,0.0
2964,1,0.0,4.1899,0.0,0.0
2974,1,0.0,4.1902,0.0,0.0
2984,1,0.0,4.1902,0.0,0.0
2994,1,0.0,4.1902,0.0,0.0
3004,1,0.0,4.1902,0.0,0.0
3014,1,0.0,4.1899,0.0,0.0
3024,1,0.0,4.1902,0.0,0.0
3034,1,0.0,4.1899,0.0,0.0
3044,1,0.0,4.1902,0.0,0.0
3054,1,0.0,4.1902,0.0,0.0
3064,1,0.0,4.1899,0.0,0.0
3074,1,0.0,4.1902,0.0,0.0
3084,1,0.0,4.1902,0.0,0.0
3094,1,0.0,4.1902,0.0,0.0
3104,1,0.0,4.1899,0.0,0.0
3114,1,0.0,4.1899,0.0,0.0
3124,1,0.0,4.1899,0.0,0.0
3134,1,0.0,4.1899,0.0,0.0
3144,1,0.0,4.1899,0.0,0.0
3154,1,0.0,4.1899,0.0,0.0
3164,1,0.0,4.1899,0.0,0.0
3174,1,0.0,4.1899,0.0,0.0
3184,1,0.0,4.1902,0.0,0.0
3194,1,0.0,4.1899,0.0,0.0
3204,1,0.0,4.1899,0.0,0.0
3214,1,0.0,4.1899,0.0,0.0
3224,1,0.0,4.1902,0.0,0.0
3234,1,0.0,4.1899,0.0,0.0
3244,1,0.0,4.1899,0.0,0.0
3254,1,0.0,4.1899,0.0,0.0
3264,1,0.0,4.1899,0.0,0.0
3274,1,0.0,4.1899,0.0,0.0
3284,1,0.0,4.1899,0.0,0.0
3294,1,0.0,4.1899,0.0,0.0
3304,1,0.0,4.1899,0.0,0.0
3314,1,0.0,4.1899,0.0,0.0
3324,1,0.0,4.1899,0.0,0.0
3334,1,0.0,4.1899,0.0,0.0
3344,1,0.0,4.1899,0.0,0.0
3354,1,0.0,4.1899,0.0,0.0
3364,1,0.0,4.1899,0.0,0.0
3374,1,0.0,4.1899,0.0,0.0
3384,1,0.0,4.1899,0.0,0.0
3394,1,0.0,4.1899,0.0,0.0
3404,1,0.0,4.1899,0.0,0.0
3414,1,0.0,4.1899,0.0,0.0
3424,1,0.0,4.1899,0.0,0.0
3434,1,0.0,4.1899,0.0,0.0
3444,1,0.0,4.1899,0.0,0.0
3454,1,0.0,4.1899,0.0,0.0
3464,1,0.0,4.1899,0.0,0.0
3474,1,0.0,4.1899,0.0,0.0
3484,1,0.0,4.1899,0.0,0.0
3494,1,0.0,4.1899,0.0,0.0
3504,1,0.0,4.1899,0.0,0.0
3514,1,0.0,4.1899,0.0,0.0
3524,1,0.0,4.1899,0.0,0.0
3534,1,0.0,4.1899,0.0,0.0
3544,1,0.0,4.1899,0.0,0.0
3554,1,0.0,4.1899,0.0,0.0
3564,1,0.0,4.1899,0.0,0.0
3574,1,0.0,4.1899,0.0,0.0
3584,1,0.0,4.1899,0.0,0.0
3594,1,0.0,4.1899,0.0,0.0
3604,1,0.0,4.1899,0.0,0.0
3614,1,0.0,4.1899,0.0,0.0
3624,1,0.0,4.1899,0.0,0.0
3634,1,0.0,4.1899,0.0,0.0
3644,1,0.0,4.1899,0.0,0.0
3654,1,0.0,4.1899,0.0,0.0
3664,1,0.0,4.1899,0.0,0.0
3674,1,0.0,4.1899,0.0,0.0
3684,1,0.0,4.1899,0.0,0.0
3694,1,0.0,4.1899,0.0,0.0
3704,1,0.0,4.1899,0.0,0.0
3714,1,0.0,4.1899,0.0,0.0
3724,1,0.0,4.1899,0.0,0.0
3734,1,0.0,4.1899,0.0,0.0
3744,1,0.0,4.1899,0.0,0.0
3754,1,0.0,4.1899,0.0,0.0
3764,1,0.0,4.1899,0.0,0.0
3774,1,0.0,4.1899,0.0,0.0
3784,1,0.0,4.1899,0.0,0.0
3794,1,0.0,4.1899,0.0,0.0
3804,1,0.0,4.1899,0.0,0.0
3814,1,0.0,4.1899,0.0,0.0
3824,1,0.0,4.1899,0.0,0.0
3834,1,0.0,4.1899,0.0,0.0
3844,1,0.0,4.1899,0.0,0.0
3854,1,0.0,4.1899,0.0,0.0
3864,1,0.0,4.1899,0.0,0.0
3874,1,0.0,4.1899,0.0,0.0
3884,1,0.0,4.1899,0.0,0.0
3894,1,0.0,4.1899,0.0,0.0
3904,1,0.0,4.1899,0.0,0.0
3914,1,0.0,4.1899,0.0,0.0
3924,1,0.0,4.1899,0.0,0.0
3934,1,0.0,4.1899,0.0,0.0
3944,1,0.0,4.1899,0.0,0.0
3954,1,0.0,4.1899,0.0,0.0
3964,1,0.0,4.1899,0.0,0.0
3974,1,0.0,4.1899,0.0,0.0
3984,1,0.0,4.1899,0.0,0.0
3994,1,0.0,4.1899,0.0,0.0
4004,1,0.0,4.1899,0.0,0.0
4014,1,0.0,4.1899,0.0,0.0
4024,1,0.0,4.1899,0.0,0.0
4034,1,0.0,4.1899,0.0,0.0
4044,1,0.0,4.1899,0.0,0.0
4054,1,0.0,4.1899,0.0,0.0
4064,1,0.0,4.1899,0.0,0.0
4074,1,0.0,4.1899,0.0,0.0
4084,1,0.0,4.1899,0.0,0.0
4094,1,0.0,4.1899,0.0,0.0
4104,1,0.0,4.1899,0.0,0.0
4114,1,0.0,4.1899,0.0,0.0
4124,1,0.0,4.1896,0.0,0.0
4134,1,0.0,4.1899,0.0,0.0
4144,1,0.0,4.1899,0.0,0.0
4154,1,0.0,4.1899,0.0,0.0
4164,1,0.0,4.1899,0.0,0.0
4174,1,0.0,4.1896,0.0,0.0
4184,1,0.0,4.1899,0.0,0.0
4194,1,0.0,4.1899,0.0,0.0
4204,1,0.0,4.1896,0.0,0.0
4214,1,0.0,4.1899,0.0,0.0
4224,1,0.0,4.1899,0.0,0.0
4234,1,0.0,4.1899,0.0,0.0
4244,1,0.0,4.1896,0.0,0.0
4254,1,0.0,4.1896,0.0,0.0
4264,1,0.0,4.1896,0.0,0.0
4274,1,0.0,4.1896,0.0,0.0
4284,1,0.0,4.1896,0.0,0.0
4294,1,0.0,4.1896,0.0,0.0
4304,1,0.0,4.1896,0.0,0.0
4314,1,0.0,4.1899,0.0,0.0
4324,1,0.0,4.1899,0.0,0.0
4334,1,0.0,4.1899,0.0,0.0
4344,1,0.0,4.1896,0.0,0.0
4354,1,0.0,4.1896,0.0,0.0
4364,1,0.0,4.1899,0.0,0.0
4374,1,0.0,4.1899,0.0,0.0
4384,1,0.0,4.1899,0.0,0.0
4384,2,-5.00074,4.0702,0.0,0.0
4394,2,-5.00111,4.0445,0.0,0.01389
4404,2,-5.00148,4.0318,0.0,0.02778
4414,2,-5.00148,4.0218,0.0,0.04168
4424,2,-5.00111,4.0138,0.0,0.05557
4434,2,-5.00148,4.007,0.0,0.06946
4444,2,-5.00111,4.0004,0.0,0.08335
4454,2,-5.00111,3.9949,0.0,0.09724
4464,2,-5.00111,3.9899,0.0,0.11114
4474,2,-5.00111,3.9846,0.0,0.12503
4484,2,-5.00111,3.9803,0.0,0.13892
4494,2,-5.00111,3.976,0.0,0.15281
4504,2,-5.00111,3.9713,0.0,0.16671
4514,2,-5.00111,3.9673,0.0,0.1806
4524,2,-5.00111,3.9632,0.0,0.19449
4534,2,-5.00111,3.9595,0.0,0.20838
4544,2,-5.00111,3.9552,0.0,0.22227
4554,2,-5.00111,3.9518,0.0,0.23617
4564,2,-5.00111,3.9477,0.0,0.25006
4574,2,-5.00111,3.944,0.0,0.26395
4584,2,-5.00148,3.9403,0.0,0.27784
4594,2,-5.00111,3.9366,0.0,0.29173
4604,2,-5.00111,3.9332,0.0,0.30563
4614,2,-5.00111,3.9295,0.0,0.31952
4624,2,-5.00111,3.9257,0.0,0.33341
4634,2,-5.00111,3.922,0.0,0.3473
4644,2,-5.00111,3.9186,0.0,0.36119
4654,2,-5.00111,3.9149,0.0,0.37509
4664,2,-5.00111,3.9115,0.0,0.38898
4674,2,-5.00111,3.9078,0.0,0.40287
4684,2,-5.00111,3.9043,0.0,0.41676
4694,2,-5.00111,3.9009,0.0,0.43065
4704,2,-5.00111,3.8975,0.0,0.44455
4714,2,-5.00111,3.8941,0.0,0.45844
4724,2,-5.00111,3.8904,0.0,0.47233
4734,2,-5.00111,3.8873,0.0,0.48622
4744,2,-5.00111,3.8836,0.0,0.50011
4744,3,0.0,3.998,0.0,0.0
4754,3,0.0,4.0206,0.0,0.0
4764,3,0.0,4.0296,0.0,0.0
4774,3,0.0,4.0361,0.0,0.0
4784,3,0.0,4.0407,0.0,0.0
4794,3,0.0,4.0445,0.0,0.0
4804,3,0.0,4.0476,0.0,0.0
4814,3,0.0,4.0497,0.0,0.0
4824,3,0.0,4.0519,0.0,0.0
4834,3,0.0,4.0538,0.0,0.0
4844,3,0.0,4.055,0.0,0.0
4854,3,0.0,4.0562,0.0,0.0
4864,3,0.0,4.0569,0.0,0.0
4874,3,0.0,4.0581,0.0,0.0
4884,3,0.0,4.0587,0.0,0.0
4894,3,0.0,4.0593,0.0,0.0
4904,3,-2.29538,3.9939,0.0,0.00638
4914,3,-2.29538,3.988,0.0,0.01275
4924,3,-2.29092,3.9834,0.0,0.01913
4934,3,-2.29538,3.9791,0.0,0.02551
4944,3,-2.29985,3.9756,0.0,0.03189
4954,3,-2.29985,3.9729,0.0,0.03827
4964,3,-2.29092,3.9701,0.0,0.04464
4974,3,-2.29538,3.9679,0.0,0.05102
4984,3,-2.29538,3.9657,0.0,0.0574
4994,3,-2.29538,3.9632,0.0,0.06378
5004,3,-2.29538,3.9614,0.0,0.07015
5014,3,-2.29538,3.9595,0.0,0.07653
5024,3,-2.29538,3.9577,0.0,0.08291
5034,3,-2.29092,3.9558,0.0,0.08929
5044,3,-2.29538,3.9543,0.0,0.09566
5054,3,-2.29538,3.9524,0.0,0.10204
5064,3,-2.2991,3.9508,0.0,0.10842
5074,3,-2.29538,3.9493,0.0,0.1148
5084,3,-2.2991,3.9474,0.0,0.12118
5094,3,-2.29464,3.9459,0.0,0.12755
5104,3,-2.29538,3.9443,0.0,0.13393
5114,3,-2.29464,3.9428,0.0,0.14031
5124,3,-2.29538,3.9412,0.0,0.14669
5134,3,-2.29538,3.9397,0.0,0.15307
5144,3,-2.29985,3.9378,0.0,0.15945
5154,3,-2.29538,3.9366,0.0,0.16582
5164,3,-2.29538,3.935,0.0,0.1722
5174,3,-2.29538,3.9335,0.0,0.17858
5184,3,-2.29538,3.9319,0.0,0.18496
5194,3,-2.29985,3.9301,0.0,0.19134
5204,3,-2.29985,3.9288,0.0,0.19772
5214,3,-2.29985,3.9273,0.0,0.2041
5224,3,-2.29464,3.926,0.0,0.21048
5234,3,-2.29538,3.9242,0.0,0.21686
5244,3,-2.29538,3.9226,0.0,0.22323
5254,3,-2.29464,3.9214,0.0,0.22961
5264,3,-2.29464,3.9198,0.0,0.23599
5274,3,-2.29538,3.9186,0.0,0.24237
5284,3,-2.2991,3.9164,0.0,0.24875
5294,3,-2.2991,3.9152,0.0,0.25513
5304,3,-2.2991,3.9136,0.0,0.26151
5314,3,-2.29092,3.9124,0.0,0.26789
5324,3,-2.29538,3.9109,0.0,0.27427
5334,3,-2.29985,3.909,0.0,0.28065
5344,3,-2.29538,3.9078,0.0,0.28703
5354,3,-2.29538,3.9062,0.0,0.2934
5364,3,-2.29538,3.905,0.0,0.29979
5374,3,-2.29985,3.9034,0.0,0.30617
5384,3,-2.29985,3.9019,0.0,0.31255
5394,3,-2.29985,3.9003,0.0,0.31893
5404,3,-2.29092,3.8991,0.0,0.32531
5414,3,-2.29985,3.8975,0.0,0.33169
5424,3,-2.2991,3.896,0.0,0.33807
5434,3,-2.29538,3.8947,0.0,0.34444
5444,3,-2.29538,3.8932,0.0,0.35082
5454,3,-2.29538,3.8916,0.0,0.3572
5464,3,-2.29538,3.8904,0.0,0.36358
5474,3,-2.2991,3.8888,0.0,0.36996
5484,3,-2.29538,3.8876,0.0,0.37633
5494,3,-2.29092,3.886,0.0,0.38271
5504,3,-2.29985,3.8842,0.0,0.38909
5514,3,-2.29538,3.8829,0.0,0.39547
5524,3,-2.29538,3.8817,0.0,0.40185
5534,3,-2.29985,3.8802,0.0,0.40823
5544,3,-2.29464,3.8789,0.0,0.41461
5554,3,-2.29985,3.8771,0.0,0.42099
5564,3,-2.29538,3.8758,0.0,0.42737
5574,3,-2.29538,3.8746,0.0,0.43375
5584,3,-2.29538,3.873,0.0,0.44013
5594,3,-2.29985,3.8718,0.0,0.4465
5604,3,-2.29538,3.8699,0.0,0.45288
5614,3,0.0,3.9332,0.0,0.45352
5624,3,0.0,3.9384,0.0,0.45352
5634,3,0.0,3.9428,0.0,0.45352
5644,3,0.0,3.9459,0.0,0.45352
5654,3,0.0,3.9487,0.0,0.45352
5664,3,0.0,3.9508,0.0,0.45352
5674,3,0.0,3.9527,0.0,0.45352
5684,3,0.0,3.9543,0.0,0.45352
5694,3,0.0,3.9555,0.0,0.45352
5704,3,0.0,3.9567,0.0,0.45352
5714,3,0.0,3.9577,0.0,0.45352
5724,3,0.0,3.9586,0.0,0.45352
5734,3,0.0,3.9592,0.0,0.45352
5744,3,0.0,3.9601,0.0,0.45352
5754,3,0.0,3.9605,0.0,0.45352
5764,3,0.0,3.9611,0.0,0.45352
5774,3,0.0,3.9614,0.0,0.45352
5784,3,0.0,3.962,0.0,0.45352
5794,3,0.0,3.9623,0.0,0.45352
5804,3,0.0,3.9626,0.0,0.45352
5814,3,0.0,3.9629,0.0,0.45352
5824,3,0.0,3.9632,0.0,0.45352
5834,3,0.0,3.9632,0.0,0.45352
5844,3,0.0,3.9636,0.0,0.45352
5854,3,0.0,3.9639,0.0,0.45352
5864,3,0.0,3.9639,0.0,0.45352
5874,3,0.0,3.9645,0.0,0.45352
5884,3,0.0,3.9648,0.0,0.45352
5894,3,0.0,3.9648,0.0,0.45352
5904,3,0.0,3.9648,0.0,0.45352
5914,3,0.0,3.9651,0.0,0.45352
5924,3,0.0,3.9651,0.0,0.45352
5934,3,0.0,3.9654,0.0,0.45352
5944,3,0.0,3.9654,0.0,0.45352
5954,3,0.0,3.9654,0.0,0.45352
5964,3,0.0,3.9657,0.0,0.45352
5974,3,0.0,3.9657,0.0,0.45352
5984,3,0.0,3.966,0.0,0.45352
5994,3,0.0,3.966,0.0,0.45352
6004,3,0.0,3.966,0.0,0.45352
6014,3,0.0,3.966,0.0,0.45352
6024,3,0.0,3.9663,0.0,0.45352
6034,3,0.0,3.9663,0.0,0.45352
6044,3,0.0,3.9663,0.0,0.45352
6054,3,0.0,3.9663,0.0,0.45352
6064,3,0.0,3.9663,0.0,0.45352
6074,3,0.0,3.9663,0.0,0.45352
6084,3,0.0,3.9667,0.0,0.45352
6094,3,0.0,3.9667,0.0,0.45352
6104,3,0.0,3.9667,0.0,0.45352
6114,3,0.0,3.9667,0.0,0.45352
6124,3,0.0,3.967,0.0,0.45352
6134,3,0.0,3.967,0.0,0.45352
6144,3,0.0,3.967,0.0,0.45352
6154,3,0.0,3.967,0.0,0.45352
6164,3,0.0,3.967,0.0,0.45352
6174,3,0.0,3.967,0.0,0.45352
6184,3,0.0,3.967,0.0,0.45352
6194,3,0.0,3.9673,0.0,0.45352
6204,3,0.0,3.9673,0.0,0.45352
6214,3,0.0,3.9673,0.0,0.45352
6224,3,0.0,3.9673,0.0,0.45352
6234,3,0.0,3.9673,0.0,0.45352
6244,3,0.0,3.9673,0.0,0.45352
6254,3,0.0,3.9673,0.0,0.45352
6264,3,0.0,3.9673,0.0,0.45352
6274,3,0.0,3.9676,0.0,0.45352
6284,3,0.0,3.9676,0.0,0.45352
6294,3,0.0,3.9676,0.0,0.45352
6304,3,0.0,3.9676,0.0,0.45352
6314,3,0.0,3.9676,0.0,0.45352
6324,3,0.0,3.9676,0.0,0.45352
6334,3,0.0,3.9676,0.0,0.45352
6344,3,0.0,3.9676,0.0,0.45352
6354,3,0.0,3.9676,0.0,0.45352
6364,3,0.0,3.9679,0.0,0.45352
6374,3,0.0,3.9679,0.0,0.45352
6384,3,0.0,3.9679,0.0,0.45352
6394,3,0.0,3.9679,0.0,0.45352
6404,3,0.0,3.9679,0.0,0.45352
6414,3,0.0,3.9679,0.0,0.45352
6424,3,0.0,3.9679,0.0,0.45352
6434,3,0.0,3.9679,0.0,0.45352
6444,3,0.0,3.9682,0.0,0.45352
6454,3,0.0,3.9679,0.0,0.45352
6464,3,0.0,3.9682,0.0,0.45352
6474,3,0.0,3.9682,0.0,0.45352
6484,3,0.0,3.9682,0.0,0.45352
6494,3,-0.19642,3.9632,0.0,0.45356
6504,3,-0.20238,3.9623,0.0,0.45413
6514,3,-0.32886,3.9589,0.0,0.45473
6524,3,1.07142,3.9936,0.00094,0.45508
6534,3,-0.05431,3.9595,0.00094,0.45843
6544,3,-0.30505,3.9586,0.00225,0.45883
6554,3,1.17782,3.9946,0.00399,0.46095
6564,3,-0.28497,3.958,0.00399,0.46193
6574,3,-0.29241,3.9567,0.00399,0.46309
6584,3,-0.29687,3.9577,0.0048,0.46364
6594,3,-0.27604,3.9567,0.0048,0.46488
6604,3,-0.2686,3.9555,0.0048,0.46624
6614,3,-2.46875,3.8904,0.0048,0.47315
6624,3,-0.20535,3.9496,0.0048,0.4745
6634,3,-0.20238,3.9512,0.0048,0.47506
6644,3,-0.20312,3.9521,0.0048,0.47563
6654,3,-0.20535,3.9524,0.0048,0.47619
6664,3,0.62202,3.9766,0.00627,0.47646
6674,3,-1.75372,3.918,0.00681,0.4785
6684,3,1.78571,3.9998,0.00801,0.48203
6694,3,2.25818,4.0225,0.01423,0.48203
6704,3,-0.29241,3.9598,0.01548,0.48259
6714,3,-0.28125,3.9583,0.01548,0.48337
6724,3,-0.28422,3.9592,0.01697,0.48393
6734,3,-0.29687,3.9574,0.01697,0.48473
6744,3,-0.30059,3.9555,0.01697,0.48582
6754,3,-0.30505,3.9549,0.01697,0.48663
6764,3,-0.28497,3.9549,0.01697,0.48745
6774,3,-0.30059,3.9558,0.01794,0.48809
6784,3,-0.28422,3.9527,0.01794,0.49036
6794,3,-1.9933,3.9109,0.01794,0.49188
6804,3,-2.14434,3.8957,0.01794,0.49899
6814,3,-0.51562,3.9307,0.01794,0.50382
6824,3,-0.20312,3.9409,0.01794,0.50624
6834,3,-0.20535,3.9437,0.01794,0.50681
6844,3,1.69047,3.993,0.01913,0.5072
6854,3,1.25,3.9865,0.02177,0.50735
6864,3,-0.29241,3.949,0.02177,0.50814
6874,3,-1.62276,3.9152,0.02177,0.50972
