time,step,current,voltage,chgAh,disAh
79052,1,0.0,2.8679,0.0,0.0
79062,1,0.0,2.8683,0.0,0.0
79072,1,0.0,2.8689,0.0,0.0
79082,1,0.0,2.8692,0.0,0.0
79092,1,0.0,2.8695,0.0,0.0
79102,1,0.0,2.8701,0.0,0.0
79112,1,0.0,2.8704,0.0,0.0
79122,1,0.0,2.8707,0.0,0.0
79132,1,0.0,2.8714,0.0,0.0
79142,1,0.0,2.8717,0.0,0.0
79152,1,0.0,2.872,0.0,0.0
79162,1,0.0,2.8723,0.0,0.0
79172,1,0.0,2.8729,0.0,0.0
79182,1,0.0,2.8732,0.0,0.0
79192,1,0.0,2.8735,0.0,0.0
79202,1,0.0,2.8738,0.0,0.0
79212,1,0.0,2.8745,0.0,0.0
79222,1,0.0,2.8748,0.0,0.0
79232,1,0.0,2.8754,0.0,0.0
79242,1,0.0,2.8757,0.0,0.0
79252,1,0.0,2.8763,0.0,0.0
79262,1,0.0,2.8766,0.0,0.0
79272,1,0.0,2.8769,0.0,0.0
79282,1,0.0,2.8772,0.0,0.0
79292,1,0.0,2.8776,0.0,0.0
79302,1,0.0,2.8779,0.0,0.0
79312,1,0.0,2.8785,0.0,0.0
79322,1,0.0,2.8788,0.0,0.0
79332,1,0.0,2.8791,0.0,0.0
79342,1,0.0,2.8794,0.0,0.0
79352,1,0.0,2.8797,0.0,0.0
79362,1,0.0,2.88,0.0,0.0
79372,1,0.0,2.8803,0.0,0.0
79382,1,0.0,2.881,0.0,0.0
79392,1,0.0,2.8813,0.0,0.0
79402,1,0.0,2.8816,0.0,0.0
79412,1,0.0,2.8819,0.0,0.0
79422,1,0.0,2.8822,0.0,0.0
79432,1,0.0,2.8825,0.0,0.0
79442,1,0.0,2.8831,0.0,0.0
79452,1,0.0,2.8834,0.0,0.0
79462,1,0.0,2.8838,0.0,0.0
79472,1,0.0,2.8844,0.0,0.0
79482,1,0.0,2.8847,0.0,0.0
79492,1,0.0,2.885,0.0,0.0
79502,1,0.0,2.8853,0.0,0.0
79512,1,0.0,2.8856,0.0,0.0
79522,1,0.0,2.8859,0.0,0.0
79532,1,0.0,2.8862,0.0,0.0
79542,1,0.0,2.8865,0.0,0.0
79552,1,0.0,2.8869,0.0,0.0
79562,1,0.0,2.8872,0.0,0.0
79572,1,0.0,2.8875,0.0,0.0
79582,1,0.0,2.8878,0.0,0.0
79592,1,0.0,2.8881,0.0,0.0
79602,1,0.0,2.8884,0.0,0.0
79612,1,0.0,2.8887,0.0,0.0
79622,1,0.0,2.889,0.0,0.0
79632,1,0.0,2.8893,0.0,0.0
79642,1,0.0,2.8896,0.0,0.0
79652,1,0.0,2.89,0.0,0.0
79662,1,0.0,2.8903,0.0,0.0
79672,1,0.0,2.8906,0.0,0.0
79682,1,0.0,2.8912,0.0,0.0
79692,1,0.0,2.8915,0.0,0.0
79702,1,0.0,2.8918,0.0,0.0
79712,1,0.0,2.8921,0.0,0.0
79722,1,0.0,2.8924,0.0,0.0
79732,1,0.0,2.8927,0.0,0.0
79742,1,0.0,2.8931,0.0,0.0
79752,1,0.0,2.8934,0.0,0.0
79762,1,0.0,2.8937,0.0,0.0
79772,1,0.0,2.894,0.0,0.0
79782,1,0.0,2.894,0.0,0.0
79792,1,0.0,2.8943,0.0,0.0
79802,1,0.0,2.8949,0.0,0.0
79812,1,0.0,2.8949,0.0,0.0
79822,1,0.0,2.8952,0.0,0.0
79832,1,0.0,2.8955,0.0,0.0
79842,1,0.0,2.8958,0.0,0.0
79852,1,0.0,2.8962,0.0,0.0
79862,1,0.0,2.8965,0.0,0.0
79872,1,0.0,2.8968,0.0,0.0
79882,1,0.0,2.8968,0.0,0.0
79892,1,0.0,2.8974,0.0,0.0
79902,1,0.0,2.8977,0.0,0.0
79912,1,0.0,2.8977,0.0,0.0
79922,1,0.0,2.898,0.0,0.0
79932,1,0.0,2.8983,0.0,0.0
79942,1,0.0,2.8989,0.0,0.0
79952,1,0.0,2.8993,0.0,0.0
79962,1,0.0,2.8996,0.0,0.0
79972,1,0.0,2.8996,0.0,0.0
79982,1,0.0,2.8999,0.0,0.0
79992,1,0.0,2.9002,0.0,0.0
80002,1,0.0,2.9005,0.0,0.0
80012,1,0.0,2.9008,0.0,0.0
80022,1,0.0,2.9011,0.0,0.0
80032,1,0.0,2.9014,0.0,0.0
80042,1,0.0,2.9014,0.0,0.0
80052,1,0.0,2.9017,0.0,0.0
80062,1,0.0,2.902,0.0,0.0
80072,1,0.0,2.9024,0.0,0.0
80082,1,0.0,2.9027,0.0,0.0
80092,1,0.0,2.9027,0.0,0.0
80102,1,0.0,2.903,0.0,0.0
80112,1,0.0,2.9033,0.0,0.0
80122,1,0.0,2.9036,0.0,0.0
80132,1,0.0,2.9039,0.0,0.0
80142,1,0.0,2.9042,0.0,0.0
80152,1,0.0,2.9045,0.0,0.0
80162,1,0.0,2.9045,0.0,0.0
80172,1,0.0,2.9048,0.0,0.0
80182,1,0.0,2.9051,0.0,0.0
80192,1,0.0,2.9055,0.0,0.0
80202,1,0.0,2.9055,0.0,0.0
80212,1,0.0,2.9058,0.0,0.0
80222,1,0.0,2.9061,0.0,0.0
80232,1,0.0,2.9067,0.0,0.0
80242,1,0.0,2.9067,0.0,0.0
80252,1,0.0,2.907,0.0,0.0
80262,1,0.0,2.9073,0.0,0.0
80272,1,0.0,2.9076,0.0,0.0
80282,1,0.0,2.9079,0.0,0.0
80292,1,0.0,2.9079,0.0,0.0
80302,1,0.0,2.9082,0.0,0.0
80312,1,0.0,2.9086,0.0,0.0
80322,1,0.0,2.9089,0.0,0.0
80332,1,0.0,2.9089,0.0,0.0
80342,1,0.0,2.9092,0.0,0.0
80352,1,0.0,2.9095,0.0,0.0
80362,1,0.0,2.9098,0.0,0.0
80372,1,0.0,2.9101,0.0,0.0
80382,1,0.0,2.9101,0.0,0.0
80392,1,0.0,2.9104,0.0,0.0
80402,1,0.0,2.9107,0.0,0.0
80412,1,0.0,2.9107,0.0,0.0
80422,1,0.0,2.911,0.0,0.0
80432,1,0.0,2.9113,0.0,0.0
80442,1,0.0,2.9117,0.0,0.0
80452,1,0.0,2.9117,0.0,0.0
80462,1,0.0,2.912,0.0,0.0
80472,1,0.0,2.912,0.0,0.0
80482,1,0.0,2.9123,0.0,0.0
80492,1,0.0,2.9126,0.0,0.0
80502,1,0.0,2.9126,0.0,0.0
80512,1,0.0,2.9129,0.0,0.0
80522,1,0.0,2.9132,0.0,0.0
80532,1,0.0,2.9135,0.0,0.0
80542,1,0.0,2.9138,0.0,0.0
80552,1,0.0,2.9138,0.0,0.0
80562,1,0.0,2.9144,0.0,0.0
80572,1,0.0,2.9148,0.0,0.0
80582,1,0.0,2.9151,0.0,0.0
80592,1,0.0,2.9151,0.0,0.0
80602,1,0.0,2.9154,0.0,0.0
80612,1,0.0,2.9154,0.0,0.0
80622,1,0.0,2.9157,0.0,0.0
80632,1,0.0,2.916,0.0,0.0
80642,1,0.0,2.9163,0.0,0.0
80652,1,0.0,2.9163,0.0,0.0
80662,1,0.0,2.9166,0.0,0.0
80672,1,0.0,2.9169,0.0,0.0
80682,1,0.0,2.9169,0.0,0.0
80692,1,0.0,2.9172,0.0,0.0
80702,1,0.0,2.9175,0.0,0.0
80712,1,0.0,2.9175,0.0,0.0
80722,1,0.0,2.9179,0.0,0.0
80732,1,0.0,2.9179,0.0,0.0
80742,1,0.0,2.9182,0.0,0.0
80752,1,0.0,2.9185,0.0,0.0
80762,1,0.0,2.9185,0.0,0.0
80772,1,0.0,2.9188,0.0,0.0
80782,1,0.0,2.9191,0.0,0.0
80792,1,0.0,2.9191,0.0,0.0
80802,1,0.0,2.9194,0.0,0.0
80812,1,0.0,2.9197,0.0,0.0
80822,1,0.0,2.9197,0.0,0.0
80832,1,0.0,2.92,0.0,0.0
80842,1,0.0,2.92,0.0,0.0
80852,1,0.0,2.9203,0.0,0.0
80862,1,0.0,2.9206,0.0,0.0
80872,1,0.0,2.9206,0.0,0.0
80882,1,0.0,2.921,0.0,0.0
80892,1,0.0,2.9213,0.0,0.0
80902,1,0.0,2.9213,0.0,0.0
80912,1,0.0,2.9216,0.0,0.0
80922,1,0.0,2.9222,0.0,0.0
80932,1,0.0,2.9222,0.0,0.0
80942,1,0.0,2.9225,0.0,0.0
80952,1,0.0,2.9225,0.0,0.0
80962,1,0.0,2.9228,0.0,0.0
80972,1,0.0,2.9231,0.0,0.0
80982,1,0.0,2.9231,0.0,0.0
80992,1,0.0,2.9234,0.0,0.0
81002,1,0.0,2.9234,0.0,0.0
81012,1,0.0,2.9237,0.0,0.0
81022,1,0.0,2.9241,0.0,0.0
81032,1,0.0,2.9241,0.0,0.0
81042,1,0.0,2.9244,0.0,0.0
81052,1,0.0,2.9244,0.0,0.0
81062,1,0.0,2.9247,0.0,0.0
81072,1,0.0,2.925,0.0,0.0
81082,1,0.0,2.925,0.0,0.0
81092,1,0.0,2.9253,0.0,0.0
81102,1,0.0,2.9256,0.0,0.0
81112,1,0.0,2.9256,0.0,0.0
81122,1,0.0,2.9259,0.0,0.0
81132,1,0.0,2.9259,0.0,0.0
81142,1,0.0,2.9262,0.0,0.0
81152,1,0.0,2.9265,0.0,0.0
81162,1,0.0,2.9265,0.0,0.0
81172,1,0.0,2.9268,0.0,0.0
81182,1,0.0,2.9268,0.0,0.0
81192,1,0.0,2.9272,0.0,0.0
81202,1,0.0,2.9272,0.0,0.0
81212,1,0.0,2.9275,0.0,0.0
81222,1,0.0,2.9275,0.0,0.0
81232,1,0.0,2.9278,0.0,0.0
81242,1,0.0,2.9281,0.0,0.0
81252,1,0.0,2.9281,0.0,0.0
81262,1,0.0,2.9281,0.0,0.0
81272,1,0.0,2.9284,0.0,0.0
81282,1,0.0,2.9287,0.0,0.0
81292,1,0.0,2.9287,0.0,0.0
81302,1,0.0,2.929,0.0,0.0
81312,1,0.0,2.9293,0.0,0.0
81322,1,0.0,2.9293,0.0,0.0
81332,1,0.0,2.9299,0.0,0.0
81342,1,0.0,2.9299,0.0,0.0
81352,1,0.0,2.9303,0.0,0.0
81362,1,0.0,2.9303,0.0,0.0
81372,1,0.0,2.9306,0.0,0.0
81382,1,0.0,2.9306,0.0,0.0
81392,1,0.0,2.9309,0.0,0.0
81402,1,0.0,2.9312,0.0,0.0
81412,1,0.0,2.9312,0.0,0.0
81422,1,0.0,2.9315,0.0,0.0
81432,1,0.0,2.9315,0.0,0.0
81442,1,0.0,2.9318,0.0,0.0
81442,2,5.0,3.0552,0.0,0.0
81452,2,5.00074,3.1758,0.01389,0.0
81462,2,5.00074,3.2397,0.02778,0.0
81472,2,5.00074,3.2893,0.04167,0.0
81482,2,5.00037,3.3299,0.05556,0.0
81492,2,5.00074,3.364,0.06945,0.0
81502,2,5.00074,3.3934,0.08334,0.0
81512,2,5.00037,3.4195,0.09724,0.0
81522,2,5.00074,3.4427,0.11113,0.0
81532,2,5.00074,3.4635,0.12502,0.0
81542,2,5.00074,3.4827,0.13891,0.0
81552,2,5.00074,3.5001,0.1528,0.0
81562,2,5.00074,3.5162,0.16669,0.0
81572,2,5.00074,3.5311,0.18058,0.0
81582,2,5.00037,3.545,0.19447,0.0
81592,2,5.00074,3.5574,0.20836,0.0
81602,2,5.00074,3.5698,0.22225,0.0
81612,2,5.00074,3.5807,0.23614,0.0
81622,2,5.00074,3.5912,0.25003,0.0
81632,2,5.00074,3.6002,0.26393,0.0
81642,2,5.00074,3.6077,0.27782,0.0
81652,2,5.00074,3.6126,0.29171,0.0
81662,2,5.00074,3.617,0.3056,0.0
81672,2,5.00074,3.6201,0.31949,0.0
81682,2,5.00074,3.6228,0.33338,0.0
81692,2,5.00074,3.6253,0.34727,0.0
81702,2,5.00037,3.6275,0.36116,0.0
81712,2,5.00074,3.63,0.37505,0.0
81722,2,5.00074,3.6318,0.38894,0.0
81732,2,5.00037,3.634,0.40283,0.0
81742,2,5.00074,3.6362,0.41672,0.0
81752,2,5.00074,3.6387,0.43062,0.0
81762,2,5.00074,3.6408,0.44451,0.0
81772,2,5.00074,3.643,0.4584,0.0
81782,2,5.00074,3.6455,0.47229,0.0
81792,2,5.00074,3.6476,0.48618,0.0
81802,2,5.00074,3.6498,0.50007,0.0
81812,2,5.00074,3.6526,0.51396,0.0
81822,2,5.00074,3.6548,0.52785,0.0
81832,2,5.00074,3.6569,0.54174,0.0
81842,2,5.00074,3.6591,0.55563,0.0
81852,2,5.00074,3.6616,0.56952,0.0
81862,2,5.00074,3.6641,0.58341,0.0
81872,2,5.00074,3.6659,0.59731,0.0
81882,2,5.00074,3.6684,0.6112,0.0
81892,2,5.00074,3.6706,0.62509,0.0
81902,2,5.00037,3.6728,0.63898,0.0
81912,2,5.00074,3.6749,0.65287,0.0
81922,2,5.00074,3.6771,0.66676,0.0
81932,2,5.00037,3.6793,0.68065,0.0
81942,2,5.00074,3.6811,0.69454,0.0
81952,2,5.00074,3.6836,0.70843,0.0
81962,2,5.00074,3.6855,0.72232,0.0
81972,2,5.00074,3.6876,0.73621,0.0
81982,2,5.00074,3.6895,0.7501,0.0
81992,2,5.00037,3.6917,0.76399,0.0
82002,2,5.00074,3.6938,0.77789,0.0
82012,2,5.00074,3.6957,0.79178,0.0
82022,2,5.00074,3.6976,0.80567,0.0
82032,2,5.00074,3.6997,0.81956,0.0
82042,2,5.00074,3.7019,0.83345,0.0
82052,2,5.00074,3.7038,0.84734,0.0
82062,2,5.00037,3.7056,0.86123,0.0
82072,2,5.00037,3.7081,0.87512,0.0
82082,2,5.00037,3.71,0.88901,0.0
82092,2,5.00074,3.7118,0.9029,0.0
82102,2,5.00074,3.7137,0.91679,0.0
82112,2,5.00074,3.7158,0.93068,0.0
82122,2,5.00074,3.7174,0.94457,0.0
82132,2,5.00074,3.7193,0.95847,0.0
82142,2,5.00074,3.7211,0.97236,0.0
82152,2,5.00074,3.7233,0.98625,0.0
82162,2,5.00074,3.7248,1.00014,0.0
82172,2,5.00074,3.7264,1.01403,0.0
82182,2,5.00074,3.7279,1.02792,0.0
82192,2,5.00074,3.7298,1.04181,0.0
82202,2,5.00074,3.7313,1.0557,0.0
82212,2,5.00074,3.7329,1.06959,0.0
82222,2,5.00074,3.7344,1.08348,0.0
82232,2,5.00074,3.7357,1.09737,0.0
82242,2,5.00074,3.7369,1.11126,0.0
82252,2,5.00074,3.7385,1.12515,0.0
82262,2,5.00037,3.74,1.13905,0.0
82272,2,5.00074,3.7413,1.15294,0.0
82282,2,5.00037,3.7425,1.16683,0.0
82292,2,5.00074,3.7437,1.18072,0.0
82302,2,5.00074,3.745,1.19461,0.0
82312,2,5.00074,3.7462,1.2085,0.0
82322,2,5.00037,3.7475,1.22239,0.0
82332,2,5.00074,3.7487,1.23628,0.0
82342,2,5.00074,3.7496,1.25017,0.0
82352,2,5.00074,3.7509,1.26406,0.0
82362,2,5.00037,3.7518,1.27795,0.0
82372,2,5.00074,3.7531,1.29184,0.0
82382,2,5.00074,3.7546,1.30573,0.0
82392,2,5.00074,3.7555,1.31963,0.0
82402,2,5.00037,3.7568,1.33352,0.0
82412,2,5.00074,3.758,1.34741,0.0
82422,2,5.00037,3.7589,1.3613,0.0
82432,2,5.00074,3.7602,1.37519,0.0
82442,2,5.00074,3.7611,1.38908,0.0
82452,2,5.00037,3.7627,1.40297,0.0
82462,2,5.00074,3.7636,1.41686,0.0
82472,2,5.00074,3.7648,1.43075,0.0
82482,2,5.00074,3.7661,1.44464,0.0
82492,2,5.00074,3.767,1.45853,0.0
82502,2,5.00074,3.7682,1.47242,0.0
82512,2,5.00074,3.7695,1.48632,0.0
82522,2,5.00074,3.7707,1.50021,0.0
82532,2,5.00074,3.772,1.5141,0.0
82542,2,5.00074,3.7732,1.52799,0.0
82552,2,5.00074,3.7741,1.54188,0.0
82562,2,5.00074,3.7754,1.55577,0.0
82572,2,5.00074,3.7766,1.56966,0.0
82582,2,5.00074,3.7779,1.58355,0.0
82592,2,5.00074,3.7791,1.59744,0.0
82602,2,5.00037,3.7803,1.61133,0.0
82612,2,5.00074,3.7816,1.62522,0.0
82622,2,5.00074,3.7825,1.63911,0.0
82632,2,5.00037,3.7837,1.653,0.0
82642,2,5.00074,3.7853,1.6669,0.0
82652,2,5.00074,3.7862,1.68079,0.0
82662,2,5.00037,3.7875,1.69468,0.0
82672,2,5.00074,3.7884,1.70857,0.0
82682,2,5.00074,3.7896,1.72246,0.0
82692,2,5.00074,3.7909,1.73635,0.0
82702,2,5.00074,3.7918,1.75024,0.0
82712,2,5.00074,3.7934,1.76413,0.0
82722,2,5.00037,3.7943,1.77802,0.0
82732,2,5.00074,3.7955,1.79191,0.0
82742,2,5.00037,3.7968,1.8058,0.0
82752,2,5.00074,3.7977,1.81969,0.0
82762,2,5.00074,3.7989,1.83358,0.0
82772,2,5.00074,3.7999,1.84748,0.0
82782,2,5.00074,3.8014,1.86137,0.0
82792,2,5.00037,3.8023,1.87526,0.0
82802,2,5.00037,3.8036,1.88915,0.0
82812,2,5.00074,3.8048,1.90304,0.0
82822,2,5.00074,3.8058,1.91693,0.0
82832,2,5.00074,3.807,1.93082,0.0
82842,2,5.00037,3.8079,1.94471,0.0
82852,2,5.00074,3.8095,1.9586,0.0
82862,2,5.00037,3.8104,1.97249,0.0
82872,2,5.00074,3.8116,1.98638,0.0
82882,2,5.00074,3.8126,2.00027,0.0
82892,2,5.00074,3.8138,2.01416,0.0
82902,2,5.00074,3.8147,2.02805,0.0
82912,2,5.00037,3.816,2.04194,0.0
82922,2,5.00037,3.8175,2.05584,0.0
82932,2,5.00074,3.8185,2.06973,0.0
82942,2,5.00074,3.8197,2.08362,0.0
82952,2,5.00037,3.8209,2.09751,0.0
82962,2,5.00074,3.8219,2.1114,0.0
82972,2,5.00074,3.8231,2.12529,0.0
82982,2,5.00037,3.8244,2.13918,0.0
82992,2,5.00037,3.8256,2.15307,0.0
83002,2,5.00074,3.8268,2.16696,0.0
83012,2,5.00037,3.8281,2.18085,0.0
83022,2,5.00074,3.829,2.19474,0.0
83032,2,5.00074,3.8302,2.20863,0.0
83042,2,5.00074,3.8315,2.22252,0.0
83052,2,5.00074,3.833,2.23641,0.0
83062,2,5.00074,3.8343,2.2503,0.0
83072,2,5.00074,3.8355,2.26419,0.0
83082,2,5.00074,3.8368,2.27809,0.0
83092,2,5.00074,3.838,2.29198,0.0
83102,2,5.00074,3.8392,2.30587,0.0
83112,2,5.00037,3.8408,2.31976,0.0
83122,2,5.00074,3.842,2.33365,0.0
83132,2,5.00074,3.8433,2.34754,0.0
83142,2,5.00037,3.8445,2.36143,0.0
83152,2,5.00074,3.8461,2.37532,0.0
83162,2,5.00037,3.8476,2.38921,0.0
83172,2,5.00074,3.8488,2.4031,0.0
83182,2,5.00037,3.8501,2.41699,0.0
83192,2,5.00074,3.8516,2.43088,0.0
83202,2,5.00074,3.8529,2.44477,0.0
83212,2,5.00074,3.8541,2.45866,0.0
83222,2,5.00074,3.856,2.47255,0.0
83232,2,5.00074,3.8572,2.48645,0.0
83242,2,5.00074,3.8588,2.50034,0.0
83252,2,5.00037,3.86,2.51423,0.0
83262,2,5.00074,3.8616,2.52812,0.0
83272,2,5.00074,3.8634,2.54201,0.0
83282,2,5.00074,3.8647,2.5559,0.0
83292,2,5.00037,3.8662,2.56979,0.0
83302,2,5.00074,3.8678,2.58368,0.0
83312,2,5.00074,3.8693,2.59757,0.0
83322,2,5.00074,3.8712,2.61146,0.0
83332,2,5.00037,3.8727,2.62535,0.0
83342,2,5.00074,3.8743,2.63924,0.0
83352,2,5.00037,3.8758,2.65313,0.0
83362,2,5.00037,3.8774,2.66702,0.0
83372,2,5.00074,3.8792,2.68091,0.0
83382,2,5.00074,3.8811,2.6948,0.0
83392,2,5.00037,3.8826,2.70869,0.0
83402,2,5.00074,3.8842,2.72259,0.0
83412,2,5.00037,3.8857,2.73648,0.0
83422,2,5.00074,3.8879,2.75037,0.0
83432,2,5.00037,3.8898,2.76426,0.0
83442,2,5.00037,3.8913,2.77815,0.0
83452,2,5.00074,3.8932,2.79204,0.0
83462,2,5.00074,3.895,2.80593,0.0
83472,2,5.00074,3.8969,2.81982,0.0
83482,2,5.00074,3.8988,2.83371,0.0
83492,2,5.00074,3.9006,2.8476,0.0
83502,2,5.00037,3.9028,2.86149,0.0
83512,2,5.00037,3.9046,2.87538,0.0
83522,2,5.00037,3.9065,2.88927,0.0
83532,2,5.00074,3.9084,2.90316,0.0
83542,2,5.00074,3.9105,2.91705,0.0
83552,2,5.00074,3.9127,2.93094,0.0
83562,2,5.00074,3.9146,2.94484,0.0
83572,2,5.00037,3.9164,2.95873,0.0
83582,2,5.00037,3.9189,2.97262,0.0
83592,2,5.00074,3.9208,2.98651,0.0
83602,2,5.00074,3.9229,3.0004,0.0
83612,2,5.00037,3.9248,3.01429,0.0
83622,2,5.00074,3.9273,3.02818,0.0
83632,2,5.00074,3.9295,3.04207,0.0
83642,2,5.00074,3.9316,3.05596,0.0
83652,2,5.00074,3.9341,3.06985,0.0
83662,2,5.00074,3.9363,3.08374,0.0
83672,2,5.00074,3.9384,3.09763,0.0
83682,2,5.00037,3.9406,3.11152,0.0
83692,2,5.00037,3.9431,3.12541,0.0
83702,2,5.00074,3.9453,3.1393,0.0
83712,2,5.00074,3.9477,3.15319,0.0
83722,2,5.00074,3.9502,3.16709,0.0
83732,2,5.00074,3.9524,3.18098,0.0
83742,2,5.00074,3.9549,3.19487,0.0
83752,2,5.00037,3.9577,3.20876,0.0
83762,2,5.00074,3.9598,3.22265,0.0
83772,2,5.00074,3.9623,3.23654,0.0
83782,2,5.00037,3.9651,3.25043,0.0
83792,2,5.00074,3.9676,3.26432,0.0
83802,2,5.00074,3.9698,3.27821,0.0
83812,2,5.00037,3.9725,3.2921,0.0
83822,2,5.00037,3.975,3.30599,0.0
83832,2,5.00037,3.9778,3.31988,0.0
83842,2,5.00037,3.9806,3.33377,0.0
83852,2,5.00037,3.9831,3.34766,0.0
83862,2,5.00037,3.9856,3.36155,0.0
83872,2,5.00037,3.9884,3.37544,0.0
83882,2,5.00037,3.9911,3.38933,0.0
83892,2,5.00074,3.9936,3.40322,0.0
83902,2,5.00074,3.9967,3.41711,0.0
83912,2,5.00074,3.9995,3.431,0.0
83922,2,5.00074,4.002,3.44489,0.0
83932,2,5.00037,4.0051,3.45879,0.0
83942,2,5.00074,4.0076,3.47268,0.0
83952,2,5.00074,4.0104,3.48657,0.0
83962,2,5.00037,4.0135,3.50046,0.0
